firstName,lastName,hireDate,seasons
Kyle,Flood,2012-01-31T00:00:00.000Z,"[{'school': 'Rutgers', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.4, 'spOverall': -1.5, 'spOffense': 32, 'spDefense': 33.1}]"
Dennis,Franchione,2011-01-07T00:00:00.000Z,"[{'school': 'Texas State', 'year': 2014, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11, 'spOverall': -7.4, 'spOffense': 27.9, 'spDefense': 35.3}]"
James,Franklin,2014-01-11T00:00:00.000Z,"[{'school': 'Penn State', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.8, 'spOverall': 9.2, 'spOffense': 20.6, 'spDefense': 11}]"
Hugh,Freeze,2011-12-05T00:00:00.000Z,"[{'school': 'Ole Miss', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': 18, 'postseasonRank': 17, 'srs': 21.3, 'spOverall': 20.7, 'spOffense': 35.4, 'spDefense': 14.4}]"
Willie,Fritz,2014-01-10T00:00:00.000Z,"[{'school': 'Georgia Southern', 'year': 2014, 'games': 12, 'wins': 9, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.1, 'spOverall': -2.4, 'spOffense': 32, 'spDefense': 33.4}]"
Justin,Fuente,2011-12-08T00:00:00.000Z,"[{'school': 'Memphis', 'year': 2014, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 25, 'srs': 7.3, 'spOverall': 5.6, 'spOffense': 26.5, 'spDefense': 22}]"
David,Gibbs,2014-12-08T00:00:00.000Z,"[{'school': 'Houston', 'year': 2014, 'games': 1, 'wins': 1, 'losses': 0, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.3, 'spOverall': 5.4, 'spOffense': 30.4, 'spDefense': 23.6}]"
Al,Golden,2010-12-12T00:00:00.000Z,"[{'school': 'Miami', 'year': 2014, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 9.1, 'spOverall': 13.9, 'spOffense': 35, 'spDefense': 21.3}]"
Todd,Graham,2011-12-14T00:00:00.000Z,"[{'school': 'Arizona State', 'year': 2014, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 19, 'postseasonRank': 12, 'srs': 13.4, 'spOverall': 13.5, 'spOffense': 36.1, 'spDefense': 23.3}]"
Mike,Gundy,2005-01-03T00:00:00.000Z,"[{'school': 'Oklahoma State', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 2.6, 'spOverall': 8.6, 'spOffense': 32, 'spDefense': 24}]"
Bryan,Harsin,2013-12-11T00:00:00.000Z,"[{'school': 'Boise State', 'year': 2014, 'games': 14, 'wins': 12, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 16, 'srs': 10, 'spOverall': 11.6, 'spOffense': 36.6, 'spDefense': 24.7}]"
Bobby,Hauck,2009-12-22T00:00:00.000Z,"[{'school': 'UNLV', 'year': 2014, 'games': 13, 'wins': 2, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -21.1, 'spOverall': -17.6, 'spOffense': 22, 'spDefense': 39.1}]"
Paul,Haynes,2012-12-18T00:00:00.000Z,"[{'school': 'Kent State', 'year': 2014, 'games': 11, 'wins': 2, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -17.7, 'spOverall': -13.7, 'spOffense': 16.7, 'spDefense': 29.5}]"
Darrell,Hazell,2012-12-05T00:00:00.000Z,"[{'school': 'Purdue', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.7, 'spOverall': -6.2, 'spOffense': 22.7, 'spDefense': 30.2}]"
Mark,Helfrich,2013-01-20T00:00:00.000Z,"[{'school': 'Oregon', 'year': 2014, 'games': 15, 'wins': 13, 'losses': 2, 'ties': 0, 'preseasonRank': 3, 'postseasonRank': 2, 'srs': 27.1, 'spOverall': 24.7, 'spOffense': 48.1, 'spDefense': 23.2}]"
Brady,Hoke,2011-01-11T00:00:00.000Z,"[{'school': 'Michigan', 'year': 2014, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.6, 'spOverall': 8.2, 'spOffense': 27, 'spDefense': 19}]"
Dana,Holgorsen,2010-12-22T00:00:00.000Z,"[{'school': 'West Virginia', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 11.5, 'spOverall': 8.4, 'spOffense': 31.3, 'spDefense': 24.3}]"
Doc,Holliday,2009-12-17T00:00:00.000Z,"[{'school': 'Marshall', 'year': 2014, 'games': 14, 'wins': 13, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 23, 'srs': 14.6, 'spOverall': 16.8, 'spOffense': 38.4, 'spDefense': 23.1}]"
Skip,Holtz,2012-12-14T00:00:00.000Z,"[{'school': 'Louisiana Tech', 'year': 2014, 'games': 14, 'wins': 9, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 10.6, 'spOverall': -1.7, 'spOffense': 27, 'spDefense': 27.5}]"
Mark,Hudspeth,2010-12-13T00:00:00.000Z,"[{'school': 'Louisiana', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.7, 'spOverall': 2.2, 'spOffense': 30, 'spDefense': 29.3}]"
Curtis,Johnson,2011-12-05T00:00:00.000Z,"[{'school': 'Tulane', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15.5, 'spOverall': -15, 'spOffense': 16.2, 'spDefense': 28}]"
Paul,Johnson,2007-12-07T00:00:00.000Z,"[{'school': 'Georgia Tech', 'year': 2014, 'games': 14, 'wins': 11, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 8, 'srs': 18.5, 'spOverall': 11.2, 'spOffense': 44.1, 'spDefense': 32}]"
Butch,Jones,2012-12-07T00:00:00.000Z,"[{'school': 'Tennessee', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 10.9, 'spOverall': 12.2, 'spOffense': 31, 'spDefense': 19.9}]"
Joey,Jones,2008-02-15T00:00:00.000Z,"[{'school': 'South Alabama', 'year': 2014, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11.7, 'spOverall': -4.3, 'spOffense': 23.4, 'spDefense': 28.3}]"
June,Jones,2008-01-07T00:00:00.000Z,"[{'school': 'SMU', 'year': 2014, 'games': 2, 'wins': 0, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -24.6, 'spOverall': -21.2, 'spOffense': 16.6, 'spDefense': 34.9}]"
Brian,Kelly,2009-12-11T00:00:00.000Z,"[{'school': 'Notre Dame', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 17, 'postseasonRank': None, 'srs': 8.4, 'spOverall': 10.8, 'spOffense': 37.5, 'spDefense': 26}]"
Jerry,Kill,2010-12-06T00:00:00.000Z,"[{'school': 'Minnesota', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 8, 'spOverall': 6.8, 'spOffense': 29.7, 'spDefense': 24.3}]"
Kliff,Kingsbury,2012-12-12T00:00:00.000Z,"[{'school': 'Texas Tech', 'year': 2014, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.3, 'spOverall': 4.9, 'spOffense': 39.9, 'spDefense': 35.3}]"
Sean,Kugler,2012-12-10T00:00:00.000Z,"[{'school': 'UTEP', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.9, 'spOverall': -12, 'spOffense': 23.5, 'spDefense': 35.4}]"
Mike,Leach,2011-11-30T00:00:00.000Z,"[{'school': 'Washington State', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.9, 'spOverall': -1.7, 'spOffense': 33, 'spDefense': 32.8}]"
Pete,Lembo,2010-12-19T00:00:00.000Z,"[{'school': 'Ball State', 'year': 2014, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.4, 'spOverall': -6.6, 'spOffense': 25.6, 'spDefense': 33.9}]"
Tony,Levine,2012-12-21T00:00:00.000Z,"[{'school': 'Houston', 'year': 2014, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.3, 'spOverall': 5.4, 'spOffense': 30.4, 'spDefense': 23.6}]"
Mike,London,2009-12-07T00:00:00.000Z,"[{'school': 'Virginia', 'year': 2014, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.1, 'spOverall': 4, 'spOffense': 23.5, 'spDefense': 20.4}]"
Rocky,Long,2011-01-12T00:00:00.000Z,"[{'school': 'San Diego State', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.5, 'spOverall': 1, 'spOffense': 25.1, 'spDefense': 24.6}]"
Mike,MacIntyre,2012-12-10T00:00:00.000Z,"[{'school': 'Colorado', 'year': 2014, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.1, 'spOverall': -5, 'spOffense': 32.5, 'spDefense': 38.9}]"
Gus,Malzahn,2012-12-04T00:00:00.000Z,"[{'school': 'Auburn', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 6, 'postseasonRank': 22, 'srs': 21.1, 'spOverall': 24.2, 'spOffense': 45.2, 'spDefense': 22.1}]"
Chuck,Martin,2013-12-03T00:00:00.000Z,"[{'school': 'Miami (OH)', 'year': 2014, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -16.1, 'spOverall': -18.7, 'spOffense': 21.5, 'spDefense': 37.9}]"
Doug,Martin,2013-02-01T00:00:00.000Z,"[{'school': 'New Mexico State', 'year': 2014, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -25.5, 'spOverall': -23.3, 'spOffense': 23, 'spDefense': 43.3}]"
Derek,Mason,2014-01-17T00:00:00.000Z,"[{'school': 'Vanderbilt', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -9.6, 'spOverall': -4.3, 'spOffense': 22, 'spDefense': 25.3}]"
Dan,McCarney,2010-11-30T00:00:00.000Z,"[{'school': 'North Texas', 'year': 2014, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15.8, 'spOverall': -9.4, 'spOffense': 20.2, 'spDefense': 31.2}]"
Jim,McElwain,2011-12-12T00:00:00.000Z,"[{'school': 'Colorado State', 'year': 2014, 'games': 12, 'wins': 10, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3.1, 'spOverall': 4.5, 'spOffense': 33.2, 'spDefense': 29.2}]"
Ruffin,McNeill,2010-01-21T00:00:00.000Z,"[{'school': 'East Carolina', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1, 'spOverall': 8.5, 'spOffense': 34.7, 'spDefense': 24.6}]"
Bronco,Mendenhall,2004-12-13T00:00:00.000Z,"[{'school': 'BYU', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 3.4, 'spOverall': 10.2, 'spOffense': 33.1, 'spDefense': 24.1}]"
Urban,Meyer,2011-11-28T00:00:00.000Z,"[{'school': 'Ohio State', 'year': 2014, 'games': 15, 'wins': 14, 'losses': 1, 'ties': 0, 'preseasonRank': 5, 'postseasonRank': 1, 'srs': 23.9, 'spOverall': 25.8, 'spOffense': 45.6, 'spDefense': 20.1}]"
Les,Miles,2005-01-02T00:00:00.000Z,"[{'school': 'LSU', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 13, 'postseasonRank': None, 'srs': 13.9, 'spOverall': 21.5, 'spOffense': 34.2, 'spDefense': 13.3}]"
Trent,Miles,2012-12-03T00:00:00.000Z,"[{'school': 'Georgia State', 'year': 2014, 'games': 12, 'wins': 1, 'losses': 11, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -26.4, 'spOverall': -22.8, 'spOffense': 22.8, 'spDefense': 45.9}]"
Jeff,Monken,2013-12-24T00:00:00.000Z,"[{'school': 'Army', 'year': 2014, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -16.4, 'spOverall': -16.9, 'spOffense': 25.2, 'spDefense': 40.9}]"
Todd,Monken,2012-12-10T00:00:00.000Z,"[{'school': 'Southern Miss', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -13.9, 'spOverall': -15.9, 'spOffense': 19, 'spDefense': 34.8}]"
Jim,Mora,2011-12-10T00:00:00.000Z,"[{'school': 'UCLA', 'year': 2014, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 7, 'postseasonRank': 10, 'srs': 15.5, 'spOverall': 17.7, 'spOffense': 39.9, 'spDefense': 23}]"
Dan,Mullen,2008-12-11T00:00:00.000Z,"[{'school': 'Mississippi State', 'year': 2014, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 11, 'srs': 20, 'spOverall': 22.2, 'spOffense': 43.2, 'spDefense': 20.7}]"
Will,Muschamp,2010-12-11T00:00:00.000Z,"[{'school': 'Florida', 'year': 2014, 'games': 11, 'wins': 6, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 9.6, 'spOverall': 17.3, 'spOffense': 29.8, 'spDefense': 14.1}]"
Ken,Niumatalolo,2007-12-08T00:00:00.000Z,"[{'school': 'Navy', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.7, 'spOverall': 3.4, 'spOffense': 36.5, 'spDefense': 32.5}]"
George,O'Leary,2003-12-08T00:00:00.000Z,"[{'school': 'UCF', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.4, 'spOverall': 5.7, 'spOffense': 25.8, 'spDefense': 19.7}]"
Charlie,Partridge,2013-12-16T00:00:00.000Z,"[{'school': 'Florida Atlantic', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -11, 'spOverall': -10.4, 'spOffense': 25.2, 'spDefense': 34.9}]"
Gary,Patterson,2000-12-08T00:00:00.000Z,"[{'school': 'TCU', 'year': 2014, 'games': 13, 'wins': 12, 'losses': 1, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 3, 'srs': 26.8, 'spOverall': 23.3, 'spOffense': 39.3, 'spDefense': 17.5}]"
Bo,Pelini,2007-12-02T00:00:00.000Z,"[{'school': 'Nebraska', 'year': 2014, 'games': 12, 'wins': 9, 'losses': 3, 'ties': 0, 'preseasonRank': 22, 'postseasonRank': None, 'srs': 13.7, 'spOverall': 13.1, 'spOffense': 33.8, 'spDefense': 21}]"
Chris,Petersen,2013-12-06T00:00:00.000Z,"[{'school': 'Washington', 'year': 2014, 'games': 14, 'wins': 8, 'losses': 6, 'ties': 0, 'preseasonRank': 25, 'postseasonRank': None, 'srs': 8.2, 'spOverall': 7.8, 'spOffense': 28.5, 'spDefense': 21.8}]"
Bobby,Petrino,2014-01-09T00:00:00.000Z,"[{'school': 'Louisville', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 24, 'srs': 11.6, 'spOverall': 17, 'spOffense': 34, 'spDefense': 16.7}]"
Paul,Petrino,2012-12-03T00:00:00.000Z,"[{'school': 'Idaho', 'year': 2014, 'games': 11, 'wins': 1, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -22.6, 'spOverall': -17.4, 'spOffense': 24.6, 'spDefense': 41.4}]"
Gary,Pinkel,2000-11-29T00:00:00.000Z,"[{'school': 'Missouri', 'year': 2014, 'games': 14, 'wins': 11, 'losses': 3, 'ties': 0, 'preseasonRank': 24, 'postseasonRank': 14, 'srs': 13.1, 'spOverall': 19.3, 'spOffense': 33, 'spDefense': 15.2}]"
Brian,Polian,2013-01-11T00:00:00.000Z,"[{'school': 'Nevada', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -2.1, 'spOverall': -7.3, 'spOffense': 26.7, 'spDefense': 33.7}]"
Jeff,Quinn,2009-12-20T00:00:00.000Z,"[{'school': 'Buffalo', 'year': 2014, 'games': 7, 'wins': 3, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -13.6, 'spOverall': -7.7, 'spOffense': 27.1, 'spDefense': 33.5}]"
Paul,Rhoads,2008-12-20T00:00:00.000Z,"[{'school': 'Iowa State', 'year': 2014, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.7, 'spOverall': -7.9, 'spOffense': 21.7, 'spDefense': 30.2}]"
Matt,Rhule,2012-12-17T00:00:00.000Z,"[{'school': 'Temple', 'year': 2014, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -4.1, 'spOverall': -4.7, 'spOffense': 15.8, 'spDefense': 18.9}]"
Mark,Richt,2000-12-26T00:00:00.000Z,"[{'school': 'Georgia', 'year': 2014, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 12, 'postseasonRank': 9, 'srs': 23.7, 'spOverall': 27.6, 'spOffense': 44.2, 'spDefense': 16.8}]"
Mike,Riley,,"[{'school': 'Oregon State', 'year': 2014, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -1.6, 'spOverall': 3.2, 'spOffense': 30.3, 'spDefense': 27.9}]"
Rich,Rodriguez,2011-11-21T00:00:00.000Z,"[{'school': 'Arizona', 'year': 2014, 'games': 14, 'wins': 10, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 19, 'srs': 10.7, 'spOverall': 7.6, 'spOffense': 33.4, 'spDefense': 25.7}]"
Nick,Saban,2007-01-03T00:00:00.000Z,"[{'school': 'Alabama', 'year': 2014, 'games': 14, 'wins': 12, 'losses': 2, 'ties': 0, 'preseasonRank': 2, 'postseasonRank': 4, 'srs': 26.5, 'spOverall': 34.3, 'spOffense': 44.5, 'spDefense': 10.7}]"
Steve,Sarkisian,2013-12-02T00:00:00.000Z,"[{'school': 'USC', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': 15, 'postseasonRank': 20, 'srs': 16.6, 'spOverall': 17.1, 'spOffense': 38.8, 'spDefense': 22.5}]"
Scott,Satterfield,2012-12-14T00:00:00.000Z,"[{'school': 'App State', 'year': 2014, 'games': 12, 'wins': 7, 'losses': 5, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.2, 'spOverall': -8.3, 'spOffense': 26.2, 'spDefense': 32}]"
Scott,Shafer,2013-01-09T00:00:00.000Z,"[{'school': 'Syracuse', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -3.9, 'spOverall': -2.1, 'spOffense': 18.8, 'spDefense': 20.9}]"
David,Shaw,2011-12-13T00:00:00.000Z,"[{'school': 'Stanford', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 11, 'postseasonRank': None, 'srs': 15.1, 'spOverall': 21.4, 'spOffense': 33.5, 'spDefense': 12}]"
Bill,Snyder,,"[{'school': 'Kansas State', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': 20, 'postseasonRank': 18, 'srs': 18.5, 'spOverall': 16.3, 'spOffense': 37.7, 'spDefense': 23.2}]"
Frank,Solich,2004-12-16T00:00:00.000Z,"[{'school': 'Ohio', 'year': 2014, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -14.7, 'spOverall': -11.7, 'spOffense': 17.8, 'spDefense': 28.2}]"
Steve,Spurrier,2004-11-22T00:00:00.000Z,"[{'school': 'South Carolina', 'year': 2014, 'games': 13, 'wins': 7, 'losses': 6, 'ties': 0, 'preseasonRank': 9, 'postseasonRank': None, 'srs': 7.4, 'spOverall': 17.4, 'spOffense': 43.6, 'spDefense': 26.5}]"
Rick,Stockstill,2005-12-12T00:00:00.000Z,"[{'school': 'Middle Tennessee', 'year': 2014, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -5.9, 'spOverall': -8.7, 'spOffense': 29.6, 'spDefense': 36.5}]"
Bob,Stoops,,"[{'school': 'Oklahoma', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 4, 'postseasonRank': None, 'srs': 15.4, 'spOverall': 19.2, 'spOffense': 39.9, 'spDefense': 22.2}]"
Mark,Stoops,2012-11-27T00:00:00.000Z,"[{'school': 'Kentucky', 'year': 2014, 'games': 12, 'wins': 5, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 0.1, 'spOverall': 6.6, 'spOffense': 29.8, 'spDefense': 24.8}]"
Charlie,Strong,2014-01-05T00:00:00.000Z,"[{'school': 'Texas', 'year': 2014, 'games': 13, 'wins': 6, 'losses': 7, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 5.8, 'spOverall': 9, 'spOffense': 26, 'spDefense': 17.2}]"
Kevin,Sumlin,2011-12-10T00:00:00.000Z,"[{'school': 'Texas A&M', 'year': 2014, 'games': 13, 'wins': 8, 'losses': 5, 'ties': 0, 'preseasonRank': 21, 'postseasonRank': None, 'srs': 11.6, 'spOverall': 20.2, 'spOffense': 43.6, 'spDefense': 26.3}]"
Dabo,Swinney,2008-10-15T00:00:00.000Z,"[{'school': 'Clemson', 'year': 2014, 'games': 13, 'wins': 10, 'losses': 3, 'ties': 0, 'preseasonRank': 16, 'postseasonRank': 15, 'srs': 13.9, 'spOverall': 18.1, 'spOffense': 29, 'spDefense': 11.6}]"
Willie,Taggart,2012-12-07T00:00:00.000Z,"[{'school': 'South Florida', 'year': 2014, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -14.9, 'spOverall': -11.8, 'spOffense': 19, 'spDefense': 32.3}]"
Tommy,Tuberville,2012-12-08T00:00:00.000Z,"[{'school': 'Cincinnati', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.6, 'spOverall': 6.9, 'spOffense': 36.3, 'spDefense': 29.8}]"
Ron,Turner,2013-01-03T00:00:00.000Z,"[{'school': 'Florida International', 'year': 2014, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -8.5, 'spOverall': -16.2, 'spOffense': 15, 'spDefense': 30.3}]"
Charlie,Weis,2011-12-08T00:00:00.000Z,"[{'school': 'Kansas', 'year': 2014, 'games': 4, 'wins': 2, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -7.5, 'spOverall': -9.8, 'spOffense': 21.1, 'spDefense': 29.1}]"
Matt,Wells,2012-12-20T00:00:00.000Z,"[{'school': 'Utah State', 'year': 2014, 'games': 14, 'wins': 10, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': 1.4, 'spOverall': 6, 'spOffense': 25.2, 'spDefense': 18.6}]"
Mark,Whipple,2014-01-14T00:00:00.000Z,"[{'school': 'Massachusetts', 'year': 2014, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -15.6, 'spOverall': -20.2, 'spOffense': 22.6, 'spDefense': 39.9}]"
Kyle,Whittingham,2004-12-08T00:00:00.000Z,"[{'school': 'Utah', 'year': 2014, 'games': 13, 'wins': 9, 'losses': 4, 'ties': 0, 'preseasonRank': None, 'postseasonRank': 21, 'srs': 10.7, 'spOverall': 8.8, 'spOffense': 29.1, 'spDefense': 23}]"
Bobby,Wilder,2007-02-13T00:00:00.000Z,"[{'school': 'Old Dominion', 'year': 2014, 'games': 12, 'wins': 6, 'losses': 6, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -9.9, 'spOverall': -12.7, 'spOffense': 32.8, 'spDefense': 43.3}]"
Kevin,Wilson,2010-12-07T00:00:00.000Z,"[{'school': 'Indiana', 'year': 2014, 'games': 12, 'wins': 4, 'losses': 8, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -6.6, 'spOverall': 1.8, 'spOffense': 30.1, 'spDefense': 27.8}]"
Alex,Wood,2014-10-13T00:00:00.000Z,"[{'school': 'Buffalo', 'year': 2014, 'games': 4, 'wins': 2, 'losses': 2, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -13.6, 'spOverall': -7.7, 'spOffense': 27.1, 'spDefense': 33.5}]"
Steve,Addazio,2012-12-04T00:00:00.000Z,"[{'school': 'Boston College', 'year': 2015, 'games': 12, 'wins': 3, 'losses': 9, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -0.1, 'spOverall': 4.7, 'spOffense': 18, 'spDefense': 12.5}]"
Gary,Andersen,2014-12-10T00:00:00.000Z,"[{'school': 'Oregon State', 'year': 2015, 'games': 12, 'wins': 2, 'losses': 10, 'ties': 0, 'preseasonRank': None, 'postseasonRank': None, 'srs': -10.8, 'spOverall': -10.1, 'spOffense': 25.9, 'spDefense': 35.3}]"
