year,team,rec_rank,rec_points,draft_picks_total,draft_score_total,first_round_total,draft_years_covered,complete_window,expected_draft_score,development_residual,sp_rating,sp_ranking,conference,wins,losses,games,coach_name,coach_sp_overall,win_pct
2013,Iowa State,63,159.52,0,0,0,3,True,19.28524980147234,-19.28524980147234,-3.8,78.0,Big 12,3.0,9.0,12.0,Paul Rhoads,-3.8,0.25
2013,Kansas State,64,158.71,4,12,0,3,True,19.14121558055151,-7.14121558055151,21.7,13.0,Big 12,8.0,5.0,13.0,Bill Snyder,21.7,0.6153846153846154
2013,Wake Forest,65,153.0,3,8,0,3,True,18.12586323307257,-10.125863233072572,-2.8,75.0,ACC,4.0,8.0,12.0,Jim Grobe,-2.8,0.3333333333333333
2013,BYU,66,152.55,3,11,0,3,True,18.04584422144989,-7.04584422144989,10.0,43.0,Big 12,8.0,5.0,13.0,Bronco Mendenhall,10.0,0.6153846153846154
2013,Minnesota,67,152.11,3,7,0,3,True,17.967603410085495,-10.967603410085497,2.5,64.0,Big Ten,8.0,5.0,13.0,Jerry Kill,2.5,0.6153846153846154
2013,Colorado,68,151.29,5,18,0,3,True,17.82179098890638,0.1782090110936209,-0.7,71.0,Big 12,4.0,8.0,12.0,Mike MacIntyre,-0.7,0.3333333333333333
2013,San Diego State,69,151.17,5,16,1,3,True,17.800452585806994,-1.800452585806994,-4.8,80.0,Pac-12,8.0,5.0,13.0,Rocky Long,-4.8,0.6153846153846154
2013,Georgia Tech,70,149.34,3,7,0,3,True,17.475041938541416,-10.475041938541416,11.4,37.0,ACC,7.0,6.0,13.0,Paul Johnson,11.4,0.5384615384615384
2013,Duke,71,148.96,0,0,0,3,True,17.40747032872671,-17.40747032872671,5.0,58.0,ACC,10.0,4.0,14.0,David Cutcliffe,5.0,0.7142857142857143
2013,SMU,72,148.4,3,7,0,3,True,17.30789111426293,-10.30789111426293,-15.2,102.0,ACC,5.0,7.0,12.0,June Jones,-15.2,0.4166666666666667
2013,East Carolina,73,146.66,1,5,0,3,True,16.998484269321885,-11.998484269321883,7.5,52.0,American Athletic,10.0,3.0,13.0,Ruffin McNeill,7.5,0.7692307692307693
2013,Syracuse,74,144.37,2,2,0,3,True,16.59127641017534,-14.59127641017534,0.0,68.0,ACC,7.0,6.0,13.0,Scott Shafer,0.0,0.5384615384615384
2013,Fresno State,75,142.76,0,0,0,3,True,16.30498616859196,-16.30498616859196,8.8,48.0,Pac-12,11.0,2.0,13.0,Tim DeRuyter,8.8,0.8461538461538461
2013,Toledo,76,141.96,4,9,0,3,True,16.162730147929416,-7.162730147929416,4.7,60.0,Mid-American,7.0,5.0,12.0,Matt Campbell,4.7,0.5833333333333334
2013,Temple,77,140.29,8,22,1,3,True,15.865770704796343,6.134229295203655,-10.7,92.0,American Athletic,2.0,10.0,12.0,Matt Rhule,-10.7,0.16666666666666666
2013,Hawai'i,78,139.5,0,0,0,3,True,15.72529288439208,-15.72529288439208,-14.3,99.0,Mountain West,1.0,11.0,12.0,Norm Chow,-14.3,0.08333333333333333
2013,UCF,79,139.32,5,21,1,3,True,15.693285279743009,5.306714720256993,12.3,33.0,Big 12,12.0,1.0,13.0,George O'Leary,12.3,0.9230769230769231
2013,Louisiana,80,138.35,3,6,0,3,True,15.520799854689669,-9.520799854689669,-12.5,95.0,Sun Belt,9.0,4.0,13.0,Mark Hudspeth,-12.5,0.6923076923076923
2013,Tulsa,81,138.11,0,0,0,3,True,15.478123048490906,-15.478123048490906,-18.7,111.0,American Athletic,3.0,9.0,12.0,Bill Blankenship,-18.7,0.25
2013,Southern Miss,82,136.46,5,10,0,3,True,15.184720005874402,-5.184720005874402,-24.5,114.0,Sun Belt,1.0,11.0,12.0,Todd Monken,-24.5,0.08333333333333333
2013,Tulane,83,133.37,3,3,0,3,True,14.63525612606531,-11.63525612606531,-8.0,85.0,American Athletic,7.0,6.0,13.0,Curtis Johnson,-8.0,0.5384615384615384
2013,Colorado State,84,132.61,3,7,0,3,True,14.50011290643589,-7.50011290643589,3.0,63.0,Pac-12,8.0,6.0,14.0,Jim McElwain,3.0,0.5714285714285714
2013,Bowling Green,85,131.36,0,0,0,3,True,14.27783787415066,-14.27783787415066,9.8,44.0,Mid-American,10.0,4.0,14.0,Dave Clawson,9.8,0.7142857142857143
2013,Boston College,86,126.19,7,21,0,3,True,13.358508340618942,7.641491659381059,7.1,55.0,ACC,7.0,6.0,13.0,Steve Addazio,7.1,0.5384615384615384
2013,Middle Tennessee,87,125.23,2,5,0,3,True,13.187801115823886,-8.187801115823886,-11.8,94.0,Conference USA,8.0,5.0,13.0,Rick Stockstill,-11.8,0.6153846153846154
2013,Nevada,88,124.94,1,5,0,3,True,13.136233308333711,-8.136233308333713,-16.8,108.0,Mountain West,4.0,8.0,12.0,Brian Polian,-16.8,0.3333333333333333
2013,Louisiana Tech,89,124.51,7,19,1,3,True,13.059770697227592,5.940229302772407,-16.8,108.0,Conference USA,4.0,8.0,12.0,Skip Holtz,-16.8,0.3333333333333333
2013,Memphis,90,123.56,4,16,1,3,True,12.890841672690817,3.109158327309183,-3.2,77.0,American Athletic,3.0,9.0,12.0,Justin Fuente,-3.2,0.25
2013,Rice,91,123.22,0,0,0,3,True,12.830382863909234,-12.830382863909234,-1.5,73.0,American Athletic,10.0,4.0,14.0,David Bailiff,-1.5,0.7142857142857143
2013,South Alabama,92,123.16,1,5,0,3,True,12.819713662359542,-7.819713662359542,-10.2,91.0,Sun Belt,6.0,6.0,12.0,Joey Jones,-10.2,0.5
2013,New Mexico,93,122.45,1,1,0,3,True,12.693461444021532,-11.693461444021532,-14.9,101.0,Mountain West,3.0,9.0,12.0,Bob Davie,-14.9,0.25
2013,Texas State,94,120.48,0,0,0,3,True,12.34315599314001,-12.34315599314001,-13.7,97.0,Pac-12,6.0,6.0,12.0,Dennis Franchione,-13.7,0.5
2013,Western Kentucky,95,120.24,7,19,0,3,True,12.300479186941244,6.699520813058756,-3.1,76.0,Conference USA,8.0,4.0,12.0,Bobby Petrino,-3.1,0.6666666666666666
2013,Florida Atlantic,96,119.58,1,4,0,3,True,12.183117969894644,-8.183117969894644,-6.6,83.0,American Athletic,6.0,6.0,12.0,Carl Pelini,-6.6,0.5
2013,Florida Atlantic,96,119.58,1,4,0,3,True,12.183117969894644,-8.183117969894644,-6.6,83.0,American Athletic,6.0,6.0,12.0,Brian Wright,-6.6,0.5
2013,UAB,97,118.27,0,0,0,3,True,11.95017373605972,-11.95017373605972,-20.8,113.0,American Athletic,2.0,10.0,12.0,Garrick McGee,-20.8,0.16666666666666666
2013,UNLV,98,117.06,0,0,0,3,True,11.735011504807618,-11.735011504807618,-10.1,90.0,Mountain West,7.0,6.0,13.0,Bobby Hauck,-10.1,0.5384615384615384
2013,Troy,99,114.51,1,4,0,3,True,11.281570438945748,-7.281570438945748,-14.5,100.0,Sun Belt,6.0,6.0,12.0,Larry Blakeney,-14.5,0.5
2013,Arkansas State,100,113.75,0,0,0,3,True,11.146427219316324,-11.146427219316324,-16.2,107.0,Sun Belt,8.0,5.0,13.0,Bryan Harsin,-16.2,0.6153846153846154
2013,Massachusetts,101,112.55,1,2,0,3,True,10.933043188322502,-8.933043188322502,-36.1,124.0,Mid-American,1.0,11.0,12.0,Charley Molnar,-36.1,0.08333333333333333
2013,Northern Illinois,102,108.89,1,4,0,3,True,10.28222189379135,-6.28222189379135,6.3,56.0,Mountain West,12.0,2.0,14.0,Rod Carey,6.3,0.8571428571428571
2013,UTSA,103,108.72,2,8,1,3,True,10.251992489400555,-2.251992489400555,-6.6,83.0,American Athletic,7.0,5.0,12.0,Larry Coker,-6.6,0.5833333333333334
2013,Central Michigan,104,108.05,2,3,0,3,True,10.132853072095672,-7.132853072095672,-18.8,112.0,Mid-American,6.0,6.0,12.0,Dan Enos,-18.8,0.5
2013,Ball State,105,107.69,0,0,0,3,True,10.068837862797528,-10.068837862797528,7.5,52.0,Mid-American,10.0,3.0,13.0,Pete Lembo,7.5,0.7692307692307693
2013,Miami (OH),106,107.36,0,0,0,3,True,10.010157254274224,-10.010157254274224,-29.0,119.0,Mid-American,0.0,12.0,12.0,Mike Bath,-29.0,0.0
2013,Miami (OH),106,107.36,0,0,0,3,True,10.010157254274224,-10.010157254274224,-29.0,119.0,Mid-American,0.0,12.0,12.0,Don Treadwell,-29.0,0.0
2013,Air Force,107,106.74,0,0,0,3,True,9.899908838260751,-9.899908838260751,-16.9,110.0,Mountain West,2.0,10.0,12.0,Troy Calhoun,-16.9,0.16666666666666666
2013,Western Michigan,108,106.64,7,23,1,3,True,9.882126835677932,13.117873164322068,-25.5,116.0,Mid-American,1.0,11.0,12.0,P.J. Fleck,-25.5,0.08333333333333333
2013,Utah State,109,105.41,3,9,0,3,True,9.663408203909263,-0.663408203909265,4.2,61.0,Pac-12,9.0,5.0,14.0,Matt Wells,4.2,0.6428571428571429
2013,Wyoming,110,101.61,3,10,1,3,True,8.987692105762163,1.0123078942378374,-15.3,103.0,Mountain West,5.0,7.0,12.0,Dave Christensen,-15.3,0.4166666666666667
2013,Georgia State,111,101.05,1,1,0,3,True,8.888112891298379,-7.888112891298379,-32.6,120.0,Sun Belt,0.0,12.0,12.0,Trent Miles,-32.6,0.0
2013,Charlotte,112,100.75,1,4,0,3,True,8.834766883549927,-4.834766883549927,,,,,,,,,
2013,Eastern Michigan,113,98.58,2,2,0,3,True,8.448897427502763,-6.448897427502763,-35.7,123.0,Mid-American,2.0,10.0,12.0,Ron English,-35.7,0.16666666666666666
2013,Eastern Michigan,113,98.58,2,2,0,3,True,8.448897427502763,-6.448897427502763,-35.7,123.0,Mid-American,2.0,10.0,12.0,Stan Parrish,-35.7,0.16666666666666666
2013,Florida International,114,98.08,2,5,0,3,True,8.359987414588671,-3.3599874145886712,-38.9,125.0,Conference USA,1.0,11.0,12.0,Ron Turner,-38.9,0.08333333333333333
2013,Akron,115,97.64,1,2,0,3,True,8.281746603224272,-6.281746603224272,-15.3,103.0,Mid-American,5.0,7.0,12.0,Terry Bowden,-15.3,0.4166666666666667
2013,Navy,116,97.15,1,1,0,3,True,8.19461479056846,-7.19461479056846,-0.3,69.0,American Athletic,9.0,4.0,13.0,Ken Niumatalolo,-0.3,0.6923076923076923
2013,Ohio,117,96.79,3,7,0,3,True,8.130599581270316,-1.1305995812703156,-11.4,93.0,Mid-American,7.0,6.0,13.0,Frank Solich,-11.4,0.5384615384615384
2013,Kent State,118,95.27,0,0,0,3,True,7.860313142011472,-7.860313142011472,-13.8,98.0,Mid-American,4.0,8.0,12.0,Paul Haynes,-13.8,0.3333333333333333
2013,North Texas,119,93.6,0,0,0,3,True,7.563353698878403,-7.563353698878403,1.0,67.0,American Athletic,9.0,4.0,13.0,Dan McCarney,1.0,0.6923076923076923
2013,New Mexico State,120,92.08,1,3,0,3,True,7.293067259619564,-4.293067259619564,-35.1,121.0,Conference USA,2.0,10.0,12.0,Doug Martin,-35.1,0.16666666666666666
2013,UTEP,121,88.53,2,7,0,3,True,6.661806167929509,0.3381938320704911,-28.9,118.0,Mountain West,2.0,10.0,12.0,Sean Kugler,-28.9,0.16666666666666666
2013,Old Dominion,122,87.47,0,0,0,3,True,6.473316940551632,-6.473316940551632,,,,,,,,,
2013,San José State,123,83.62,3,5,0,3,True,5.788709841113123,-0.788709841113123,-5.1,81.0,Mountain West,6.0,6.0,12.0,Ron Caragher,-5.1,0.5
2013,Idaho,124,80.11,0,0,0,3,True,5.1645615504561935,-5.1645615504561935,-35.6,122.0,Big Sky,1.0,11.0,12.0,Paul Petrino,-35.6,0.08333333333333333
2013,App State,125,78.64,2,3,0,3,True,4.903166112488762,-1.903166112488762,,,,,,,,,
2013,UL Monroe,126,77.32,1,2,0,3,True,4.6684436783955565,-2.6684436783955565,-26.2,117.0,Sun Belt,6.0,6.0,12.0,Todd Berry,-26.2,0.5
2013,Army,127,74.07,0,0,0,3,True,4.090528594453957,-4.090528594453957,-24.6,115.0,American Athletic,3.0,9.0,12.0,Rich Ellerson,-24.6,0.25
2013,Buffalo,128,72.53,1,1,0,3,True,3.816685754678554,-2.816685754678554,-9.0,88.0,Mid-American,8.0,5.0,13.0,Jeff Quinn,-9.0,0.6153846153846154
2013,Yale,129,70.19,1,1,0,3,True,3.4005868942406003,-2.4005868942406003,,,,,,,,,
2013,Harvard,130,51.51,1,2,0,3,True,0.0789088117701108,1.9210911882298891,,,,,,,,,
2013,South Carolina State,131,50.71,3,10,0,3,True,-0.063347208892436,10.063347208892436,,,,,,,,,
2013,Tennessee Tech,132,47.01,0,0,0,3,True,-0.7212813044567206,0.7212813044567206,,,,,,,,,
2013,Samford,133,46.1,1,5,0,3,True,-0.8830975279603681,5.883097527960368,,,,,,,,,
2013,Jacksonville State,134,42.28,1,2,0,3,True,-1.5623700266240332,3.5623700266240332,,,,,,,,,
2013,Georgia Southern,135,40.99,2,4,0,3,True,-1.7917578599423916,5.791757859942392,,,,,,,,,
2013,Furman,136,37.08,0,0,0,3,True,-2.4870341609305937,2.4870341609305937,,,,,,,,,
2013,Coastal Carolina,137,35.72,1,1,0,3,True,-2.7288693960569246,3.7288693960569246,,,,,,,,,
2013,Chattanooga,138,34.29,1,1,0,3,True,-2.983152032991229,3.983152032991229,,,,,,,,,
2013,Pennsylvania,139,34.17,1,2,0,3,True,-3.0044904360906104,5.00449043609061,,,,,,,,,
2013,Murray State,140,33.47,0,0,0,3,True,-3.1289644541703403,3.1289644541703403,,,,,,,,,
2013,Tennessee State,143,30.63,0,0,0,3,True,-3.6339733275223858,3.6339733275223858,,,,,,,,,
2013,Richmond,144,29.99,1,3,0,3,True,-3.747778144052424,6.747778144052424,,,,,,,,,
2013,Central Arkansas,145,28.88,2,2,0,3,True,-3.945158372721708,5.945158372721708,,,,,,,,,
2013,Delaware,147,28.63,1,2,0,3,True,-3.9896133791787545,5.9896133791787545,,,,,,,,,
2013,Jackson State,148,28.24,0,0,0,3,True,-4.058963189251746,4.058963189251746,,,,,,,,,
2013,Southern Illinois,151,25.26,0,0,0,3,True,-4.588866866219736,4.588866866219736,,,,,,,,,
2013,Eastern Washington,154,23.93,2,7,0,3,True,-4.825367500571222,11.825367500571222,,,,,,,,,
2013,Bethune-Cookman,155,23.74,0,0,0,3,True,-4.859153305478578,4.859153305478578,,,,,,,,,
2013,Villanova,156,22.47,2,6,0,3,True,-5.084984738280372,11.084984738280372,,,,,,,,,
2013,Montana State,157,22.21,1,1,0,3,True,-5.1312179449957,6.1312179449957,,,,,,,,,
2013,Illinois State,158,22.06,1,2,0,3,True,-5.157890948869928,7.157890948869928,,,,,,,,,
2013,Northern Arizona,159,21.71,0,0,0,3,True,-5.220127957909792,5.220127957909792,,,,,,,,,
2013,The Citadel,161,21.42,0,0,0,3,True,-5.271695765399965,5.271695765399965,,,,,,,,,
2013,Stephen F. Austin,162,21.18,1,3,0,3,True,-5.31437257159873,8.31437257159873,,,,,,,,,
2013,Sam Houston,164,20.96,2,6,0,3,True,-5.353492977280931,11.353492977280933,,,,,,,,,
2013,Lehigh,165,20.11,0,0,0,3,True,-5.504639999234888,5.504639999234888,,,,,,,,,
2013,Montana,166,19.94,1,1,0,3,True,-5.534869403625679,6.534869403625679,,,,,,,,,
2013,SE Louisiana,169,17.21,1,1,0,3,True,-6.020318074136624,7.020318074136624,,,,,,,,,
2013,Northern Colorado,170,16.28,0,0,0,3,True,-6.185690698156835,6.185690698156835,,,,,,,,,
2013,McNeese,171,16.23,0,0,0,3,True,-6.1945816994482445,6.1945816994482445,,,,,,,,,
2013,Florida A&M,172,15.66,0,0,0,3,True,-6.295939114170309,6.295939114170309,,,,,,,,,
2013,Lamar,173,14.99,1,4,0,3,True,-6.415078531475193,10.415078531475192,,,,,,,,,
2013,James Madison,178,13.66,0,0,0,3,True,-6.6515791658266785,6.6515791658266785,,,,,,,,,
2013,Wagner,179,13.06,1,1,0,3,True,-6.75827118132359,7.75827118132359,,,,,,,,,
2013,Brown,181,11.99,0,0,0,3,True,-6.948538608959748,6.948538608959748,,,,,,,,,
2013,William & Mary,182,11.99,1,1,0,3,True,-6.948538608959748,7.948538608959748,,,,,,,,,
2013,South Dakota State,185,10.0,1,5,0,3,True,-7.302400460357835,12.302400460357834,,,,,,,,,
2013,Alabama A&M,186,9.99,0,0,0,3,True,-7.304178660616117,7.304178660616117,,,,,,,,,
2013,Presbyterian,187,9.99,0,0,0,3,True,-7.304178660616117,7.304178660616117,,,,,,,,,
2013,Towson,188,9.94,0,0,0,3,True,-7.313069661907526,7.313069661907526,,,,,,,,,
2013,Youngstown State,192,9.05,2,6,0,3,True,-7.471329484894611,13.47132948489461,,,,,,,,,
2013,UT Martin,194,8.82,0,0,0,3,True,-7.512228090835093,7.512228090835093,,,,,,,,,
2013,Fordham,195,8.51,1,3,0,3,True,-7.56735229884183,10.56735229884183,,,,,,,,,
2013,Alabama State,196,8.12,1,1,0,3,True,-7.636702108914822,8.636702108914822,,,,,,,,,
2013,Western Carolina,198,7.83,1,1,0,3,True,-7.6882699164049955,8.688269916404995,,,,,,,,,
2013,Bucknell,199,7.79,1,3,0,3,True,-7.695382717438123,10.695382717438122,,,,,,,,,
2013,Maine,200,7.32,2,2,0,3,True,-7.7789581295773695,9.778958129577369,,,,,,,,,
2013,Portland State,202,6.81,0,0,0,3,True,-7.869646342749744,7.869646342749744,,,,,,,,,
2013,Weber State,203,6.67,1,3,0,3,True,-7.89454114636569,10.89454114636569,,,,,,,,,
2013,Northern Iowa,204,6.67,2,5,0,3,True,-7.89454114636569,12.89454114636569,,,,,,,,,
2013,Grambling,205,6.67,1,4,0,3,True,-7.89454114636569,11.89454114636569,,,,,,,,,
2013,Western Illinois,206,6.67,0,0,0,3,True,-7.89454114636569,7.89454114636569,,,,,,,,,
2013,Southeast Missouri State,207,6.67,1,1,0,3,True,-7.89454114636569,8.89454114636569,,,,,,,,,
2013,North Dakota,208,6.67,0,0,0,3,True,-7.89454114636569,7.89454114636569,,,,,,,,,
2013,South Dakota,209,6.67,0,0,0,3,True,-7.89454114636569,7.89454114636569,,,,,,,,,
2013,Gardner-Webb,210,5.98,0,0,0,3,True,-8.017236964187138,8.017236964187138,,,,,,,,,
2013,Texas Southern,212,3.33,0,0,0,3,True,-8.488460032631826,8.488460032631826,,,,,,,,,
2013,Elon,214,1.97,0,0,0,3,True,-8.730295267758157,8.730295267758157,,,,,,,,,
2013,Rhode Island,215,0.0,0,0,0,3,True,-9.080600718639682,9.080600718639682,,,,,,,,,
2013,North Dakota State,218,0.0,2,9,1,3,True,-9.080600718639682,18.08060071863968,,,,,,,,,
2014,Alabama,1,319.71,32,138,11,3,True,47.77023973888924,90.22976026111075,34.3,1.0,SEC,12.0,2.0,14.0,Nick Saban,34.3,0.8571428571428571
2014,LSU,2,299.29,18,74,4,3,True,44.13915481147772,29.860845188522283,21.5,11.0,SEC,8.0,5.0,13.0,Les Miles,21.5,0.6153846153846154
2014,Ohio State,3,296.08,23,103,7,3,True,43.568352528569235,59.431647471430765,25.8,4.0,Big Ten,14.0,1.0,15.0,Urban Meyer,25.8,0.9333333333333333
2014,Florida State,4,286.79,12,40,2,3,True,41.91640448862541,-1.9164044886254104,28.5,2.0,ACC,13.0,1.0,14.0,Jimbo Fisher,28.5,0.9285714285714286
2014,Texas A&M,5,278.08,15,46,1,3,True,40.36759206366192,5.632407936338083,20.2,15.0,SEC,8.0,5.0,13.0,Kevin Sumlin,20.2,0.6153846153846154
2014,Auburn,6,277.12,14,38,0,3,True,40.19688483886686,-2.1968848388668576,24.2,6.0,SEC,8.0,5.0,13.0,Gus Malzahn,24.2,0.6153846153846154
2014,Tennessee,7,274.77,9,30,1,3,True,39.77900777817062,-9.779007778170625,12.2,30.0,SEC,7.0,6.0,13.0,Butch Jones,12.2,0.5384615384615384
2014,Georgia,8,273.39,14,53,4,3,True,39.53361614252773,13.466383857472271,27.6,3.0,SEC,10.0,3.0,13.0,Mark Richt,27.6,0.7692307692307693
2014,Florida,9,267.4,18,65,2,3,True,38.4684741878169,26.531525812183094,17.3,21.0,SEC,7.0,5.0,12.0,D.J. Durkin,17.3,0.5833333333333334
2014,Florida,9,267.4,18,65,2,3,True,38.4684741878169,26.531525812183094,17.3,21.0,SEC,7.0,5.0,12.0,Will Muschamp,17.3,0.5833333333333334
2014,USC,10,264.86,13,49,2,3,True,38.016811322213314,10.983188677786686,17.1,22.0,Big Ten,9.0,4.0,13.0,Steve Sarkisian,17.1,0.6923076923076923
2014,Notre Dame,11,260.44,12,43,3,3,True,37.23084680805274,5.769153191947261,10.8,34.0,FBS Independents,8.0,5.0,13.0,Brian Kelly,10.8,0.6153846153846154
2014,Miami,12,256.08,20,42,1,3,True,36.45555149544185,5.544448504558147,13.9,27.0,ACC,6.0,7.0,13.0,Al Golden,13.9,0.46153846153846156
2014,Stanford,13,250.05,11,41,2,3,True,35.383296739697904,5.616703260302096,21.4,12.0,ACC,8.0,5.0,13.0,David Shaw,21.4,0.6153846153846154
2014,Oklahoma,14,248.94,16,61,3,3,True,35.185916511028616,25.814083488971384,19.2,17.0,SEC,8.0,5.0,13.0,Bob Stoops,19.2,0.6153846153846154
2014,Ole Miss,15,241.12,14,42,1,3,True,33.79536390905221,8.204636090947787,20.7,14.0,SEC,9.0,4.0,13.0,Hugh Freeze,20.7,0.6923076923076923
2014,Clemson,16,240.73,15,63,5,3,True,33.72601409897921,29.273985901020787,18.1,18.0,ACC,10.0,3.0,13.0,Dabo Swinney,18.1,0.7692307692307693
2014,Texas,17,239.85,7,19,0,3,True,33.569532476250416,-14.569532476250416,9.0,37.0,SEC,6.0,7.0,13.0,Charlie Strong,9.0,0.46153846153846156
2014,UCLA,18,239.74,11,40,3,3,True,33.54997227340932,6.450027726590683,17.7,19.0,Big Ten,10.0,3.0,13.0,Jim Mora,17.7,0.7692307692307693
2014,South Carolina,19,239.33,4,14,1,3,True,33.47706606281976,-19.47706606281976,17.4,20.0,SEC,7.0,6.0,13.0,Steve Spurrier,17.4,0.5384615384615384
2014,Michigan,20,233.54,18,72,4,3,True,32.44748811327457,39.55251188672543,8.2,42.0,Big Ten,5.0,7.0,12.0,Brady Hoke,8.2,0.4166666666666667
2014,Oregon,21,232.44,6,13,0,3,True,32.251886084863564,-19.251886084863564,24.7,5.0,Big Ten,13.0,2.0,15.0,Mark Helfrich,24.7,0.8666666666666667
2014,Kentucky,22,225.4,5,20,1,3,True,31.000033103033147,-11.000033103033148,6.6,51.0,SEC,5.0,7.0,12.0,Mark Stoops,6.6,0.4166666666666667
2014,Arizona State,23,223.19,6,16,1,3,True,30.607050845952855,-14.607050845952855,13.5,28.0,Big 12,10.0,3.0,13.0,Todd Graham,13.5,0.7692307692307693
2014,Penn State,24,221.35,13,41,1,3,True,30.279861998429,10.720138001571,9.2,36.0,Big Ten,7.0,6.0,13.0,James Franklin,9.2,0.5384615384615384
2014,Baylor,25,218.13,2,5,0,3,True,29.707281515262245,-24.707281515262245,23.9,8.0,Big 12,11.0,2.0,13.0,Art Briles,23.9,0.8461538461538461
2014,Michigan State,26,217.62,5,18,0,3,True,29.616593302089868,-11.616593302089868,24.1,7.0,Big Ten,11.0,2.0,13.0,Mark Dantonio,24.1,0.8461538461538461
2014,Oklahoma State,27,217.59,8,18,0,3,True,29.611258701315023,-11.611258701315023,8.6,39.0,Big 12,7.0,6.0,13.0,Mike Gundy,8.6,0.5384615384615384
2014,Virginia Tech,28,217.39,9,23,2,3,True,29.575694696149384,-6.575694696149384,7.8,44.0,ACC,7.0,6.0,13.0,Frank Beamer,7.8,0.5384615384615384
2014,Arkansas,29,215.5,8,20,1,3,True,29.239614847334117,-9.239614847334115,12.2,30.0,SEC,7.0,6.0,13.0,Bret Bielema,12.2,0.5384615384615384
2014,North Carolina,30,213.58,10,29,1,3,True,28.89820039774401,0.1017996022559941,0.0,69.0,ACC,6.0,7.0,13.0,Larry Fedora,0.0,0.46153846153846156
2014,Arizona,31,213.29,2,3,0,3,True,28.846632590253822,-25.846632590253822,7.6,46.0,Big 12,10.0,4.0,14.0,Rich Rodriguez,7.6,0.7142857142857143
2014,Wisconsin,32,205.44,12,36,2,3,True,27.45074538750258,8.549254612497421,20.8,13.0,Big Ten,11.0,3.0,14.0,Barry Alvarez,20.8,0.7857142857142857
2014,Wisconsin,32,205.44,12,36,2,3,True,27.45074538750258,8.549254612497421,20.8,13.0,Big Ten,11.0,3.0,14.0,Gary Andersen,20.8,0.7857142857142857
2014,Virginia,33,205.34,4,10,0,3,True,27.432963384919766,-17.432963384919766,4.0,60.0,ACC,5.0,7.0,12.0,Mike London,4.0,0.4166666666666667
2014,NC State,34,201.31,14,48,2,3,True,26.716348680832176,21.283651319167824,8.1,43.0,ACC,8.0,5.0,13.0,Dave Doeren,8.1,0.6153846153846154
2014,Nebraska,35,200.24,2,3,0,3,True,26.526081253196026,-23.526081253196026,13.1,29.0,Big Ten,9.0,4.0,13.0,Bo Pelini,13.1,0.6923076923076923
2014,Mississippi State,36,199.92,10,35,3,3,True,26.469178844931,8.530821155068999,22.2,10.0,SEC,10.0,3.0,13.0,Dan Mullen,22.2,0.7692307692307693
2014,Missouri,37,198.53,4,16,1,3,True,26.222009009029826,-10.222009009029826,19.3,16.0,SEC,11.0,3.0,14.0,Gary Pinkel,19.3,0.7857142857142857
2014,Washington,38,198.52,18,70,3,3,True,26.220230808771547,43.77976919122845,7.8,44.0,Big Ten,8.0,6.0,14.0,Chris Petersen,7.8,0.5714285714285714
2014,West Virginia,39,194.85,8,24,0,3,True,25.567631313982105,-1.5676313139821048,8.4,41.0,Big 12,7.0,6.0,13.0,Dana Holgorsen,8.4,0.5384615384615384
2014,Texas Tech,40,191.82,4,12,1,3,True,25.028836635722705,-13.028836635722705,4.9,57.0,Big 12,4.0,8.0,12.0,Kliff Kingsbury,4.9,0.3333333333333333
2014,Maryland,41,190.98,6,20,2,3,True,24.87946781402703,-4.879467814027031,5.7,53.0,Big Ten,7.0,6.0,13.0,Randy Edsall,5.7,0.5384615384615384
2014,South Florida,42,189.74,5,12,0,3,True,24.658970982000085,-12.658970982000085,-11.8,107.0,American Athletic,4.0,8.0,12.0,Willie Taggart,-11.8,0.3333333333333333
2014,TCU,43,188.64,7,20,1,3,True,24.463368953589075,-4.463368953589075,23.3,9.0,Big 12,12.0,1.0,13.0,Gary Patterson,23.3,0.9230769230769231
2014,Pittsburgh,44,187.66,9,24,0,3,True,24.289105328277454,-0.2891053282774578,14.1,26.0,ACC,6.0,7.0,13.0,Paul Chryst,14.1,0.46153846153846156
2014,Louisville,45,183.64,6,21,2,3,True,23.57426882444815,-2.574268824448154,17.0,23.0,ACC,9.0,4.0,13.0,Bobby Petrino,17.0,0.6923076923076923
2014,Vanderbilt,46,183.05,5,17,0,3,True,23.46935500920953,-6.469355009209529,-4.3,84.0,SEC,3.0,9.0,12.0,Derek Mason,-4.3,0.25
2014,Northwestern,47,182.68,4,6,0,3,True,23.403561599653106,-17.403561599653102,1.5,66.0,Big Ten,5.0,7.0,12.0,Pat Fitzgerald,1.5,0.4166666666666667
